"Protein_ID","Domain_ID","Domain_Name","Genomic_Start","Genomic_End"
"ENSMUSP00000100297","PF07686","V-set",114900736,114901005
"ENSMUSP00000142065","PF07686","V-set",114909573,114909842
"ENSMUSP00000100298","PF07686","V-set",114909573,114909842
"ENSMUSP00000142265","PF07686","V-set",114954731,114954991
"ENSMUSP00000100299","PF07686","V-set",114954731,114954991
"ENSMUSP00000141366","PF07686","V-set",114987646,114987906
"ENSMUSP00000136226","PF07686","V-set",114987646,114987906
"ENSMUSP00000141739","PF07686","V-set",115018846,115019106
"ENSMUSP00000100300","PF07686","V-set",115018846,115019106
"ENSMUSP00000142292","PF07686","V-set",115031187,115031444
"ENSMUSP00000100302","PF07686","V-set",115083371,115083646
"ENSMUSP00000141930","PF07686","V-set",115109110,115109385
"ENSMUSP00000100303","PF07686","V-set",115109110,115109385
"ENSMUSP00000100304","PF07686","V-set",115122026,115122304
"ENSMUSP00000141906","PF07686","V-set",115129404,115129661
"ENSMUSP00000100305","PF07686","V-set",115129404,115129658
"ENSMUSP00000100306","PF07686","V-set",115157298,115157558
"ENSMUSP00000100307","PF07686","V-set",115171718,115171993
"ENSMUSP00000141979","PF07686","V-set",115206425,115206691
"ENSMUSP00000100308","PF07686","V-set",115206425,115206691
"ENSMUSP00000142082","PF07686","V-set",115257689,115257946
"ENSMUSP00000100310","PF07686","V-set",115275789,115276049
"ENSMUSP00000100462","PF07686","V-set",18903773,18904045
"ENSMUSP00000100465","PF07686","V-set",19059976,19060254
"ENSMUSP00000142646","PF07686","V-set",19079160,19079429
"ENSMUSP00000100466","PF07686","V-set",19079160,19079429
"ENSMUSP00000141949","PF07686","V-set",115298705,115298980
"ENSMUSP00000100311","PF07686","V-set",115298705,115298980
"ENSMUSP00000100312","PF07686","V-set",115322763,115323038
"ENSMUSP00000100284","PF07686","V-set",115350318,115350578
"ENSMUSP00000142208","PF07686","V-set",115410040,115410300
"ENSMUSP00000129665","PF07686","V-set",115410040,115410300
"ENSMUSP00000100313","PF07686","V-set",115424622,115424897
"ENSMUSP00000142895","PF07686","V-set",115431965,115432216
"ENSMUSP00000100314","PF07686","V-set",115431965,115432213
"ENSMUSP00000100315","PF07686","V-set",115459248,115459508
"ENSMUSP00000100316","PF07686","V-set",115471168,115471443
"ENSMUSP00000100317","PF07686","V-set",115530776,115531033
"ENSMUSP00000100318","PF07686","V-set",115556733,115557002
"ENSMUSP00000143248","PF07686","V-set",115567563,115567823
"ENSMUSP00000100319","PF07686","V-set",115567563,115567823
"ENSMUSP00000143287","PF07686","V-set",115586784,115587059
"ENSMUSP00000100320","PF07686","V-set",115586784,115587059
"ENSMUSP00000142333","PF07686","V-set",115611572,115611829
"ENSMUSP00000100321","PF07686","V-set",115611581,115611829
"ENSMUSP00000143217","PF07686","V-set",115705836,115706096
"ENSMUSP00000128289","PF07686","V-set",115705836,115706096
"ENSMUSP00000100322","PF07686","V-set",115721607,115721882
"ENSMUSP00000129008","PF07686","V-set",115728962,115729216
"ENSMUSP00000100323","PF07686","V-set",115728962,115729216
"ENSMUSP00000143597","PF07686","V-set",115766271,115766546
"ENSMUSP00000100324","PF07686","V-set",115766271,115766546
"ENSMUSP00000100325","PF07686","V-set",115797573,115797842
"ENSMUSP00000143144","PF07686","V-set",115811504,115811761
"ENSMUSP00000133037","PF07686","V-set",115811504,115811761
"ENSMUSP00000143684","PF07686","V-set",115825490,115825747
"ENSMUSP00000126332","PF07686","V-set",115825490,115825750
"ENSMUSP00000143632","PF07686","V-set",115832396,115832656
"ENSMUSP00000128082","PF07686","V-set",115832396,115832656
"ENSMUSP00000100328","PF07686","V-set",115875967,115876227
"ENSMUSP00000100329","PF07686","V-set",115883902,115884159
"ENSMUSP00000142912","PF07686","V-set",115916161,115916430
"ENSMUSP00000100330","PF07686","V-set",115916161,115916430
"ENSMUSP00000100332","PF07686","V-set",115944325,115944594
"ENSMUSP00000100333","PF07686","V-set",115963651,115963920
"ENSMUSP00000100150","PF07686","V-set",69260793,69261044
"ENSMUSP00000100151","PF07686","V-set",69281837,69282088
"ENSMUSP00000100103","PF07686","V-set",67532920,67533180
"ENSMUSP00000100104","PF07686","V-set",67587206,67587469
"ENSMUSP00000109850","PF07686","V-set",68907273,68907524
"ENSMUSP00000100140","PF07686","V-set",68916780,68917031
"ENSMUSP00000142950","PF07686","V-set",68967764,68968018
"ENSMUSP00000100141","PF07686","V-set",68967764,68968018
"ENSMUSP00000100142","PF07686","V-set",68993560,68993808
"ENSMUSP00000100143","PF07686","V-set",69019978,69020232
"ENSMUSP00000100144","PF07686","V-set",69036687,69036950
"ENSMUSP00000100145","PF07686","V-set",69161832,69162086
"ENSMUSP00000100147","PF07686","V-set",69203857,69204108
"ENSMUSP00000142768","PF07686","V-set",69220163,69220414
"ENSMUSP00000100149","PF07686","V-set",69244887,69245138
"ENSMUSP00000100152","PF07686","V-set",69354953,69355198
"ENSMUSP00000143313","PF07686","V-set",69354953,69355198
"ENSMUSP00000142538","PF07686","V-set",69376809,69377066
"ENSMUSP00000143767","PF07686","V-set",69393896,69394147
"ENSMUSP00000100154","PF07686","V-set",69393896,69394147
"ENSMUSP00000100155","PF07686","V-set",69415221,69415472
"ENSMUSP00000100156","PF07686","V-set",69477260,69477514
"ENSMUSP00000143579","PF07686","V-set",69477260,69477514
"ENSMUSP00000100157","PF07686","V-set",69521359,69521619
"ENSMUSP00000100158","PF07686","V-set",69552978,69553229
"ENSMUSP00000100160","PF07686","V-set",69584281,69584529
"ENSMUSP00000131191","PF07686","V-set",42957811,42958041
"ENSMUSP00000100102","PF07686","V-set",43058472,43058732
"ENSMUSP00000080991","PF00146","NADHdh",2763,3662
"ENSMUSP00000080992","PF00361","Proton_antipo_M",3980,4768
"ENSMUSP00000080992","PF06444","NADH_dehy_S2_C",4781,4942
"ENSMUSP00000080993","PF00115","COX1",5367,6707
"ENSMUSP00000080994","PF02790","COX2_TM",7019,7261
"ENSMUSP00000080994","PF00116","COX2",7295,7654
"ENSMUSP00000080995","PF00895","ATP-synt_8",7766,7930
"ENSMUSP00000080996","PF00119","ATP-synt_A",7981,8592
"ENSMUSP00000080997","PF00510","COX3",8622,9389
"ENSMUSP00000080998","PF00507","Oxidored_q4",9504,9797
"ENSMUSP00000081021","PF00420","Oxidored_q2",9889,10170
"ENSMUSP00000081000","PF01059","Oxidored_q5_N",10167,10493
"ENSMUSP00000081000","PF00361","Proton_antipo_M",10500,11372
"ENSMUSP00000081001","PF00662","Proton_antipo_N",11943,12092
"ENSMUSP00000081001","PF00361","Proton_antipo_M",12141,12992
"ENSMUSP00000081001","PF06455","NADH5_C",13005,13544
"ENSMUSP00000081002","PF00499","Oxidored_q3",13564,14025
"ENSMUSP00000081003","PF00033","Cytochrome_B",14199,14756
"ENSMUSP00000081003","PF00032","Cytochrom_B_C",14916,15221
"ENSMUSP00000136885","PF03172","HSR",31973,34860
"ENSMUSP00000111587","PF03172","HSR",143247,147664
"ENSMUSP00000111587","PF01342","SAND",128989,131370
"ENSMUSP00000136117","PF27091","PRAME_N",43415,44402
"ENSMUSP00000136117","PF27089","PRAME_C",41353,43315
"ENSMUSP00000137612","PF27091","PRAME_N",132645,133433
"ENSMUSP00000137612","PF27089","PRAME_C",130745,132545
"ENSMUSP00000136368","PF27089","PRAME_C",195190,197636
"ENSMUSP00000136941","PF27091","PRAME_N",90543,91531
"ENSMUSP00000136941","PF27089","PRAME_C",91631,93608
"ENSMUSP00000137208","PF03172","HSR",30534,32372
"ENSMUSP00000136630","PF27091","PRAME_N",170049,170817
"ENSMUSP00000136630","PF27089","PRAME_C",168274,169946
"ENSMUSP00000136930","PF27091","PRAME_N",179714,180497
"ENSMUSP00000136930","PF27089","PRAME_C",180597,182200
"ENSMUSP00000136476","PF03172","HSR",160516,162380
"ENSMUSP00000106991","PF03172","HSR",175915,177078
"ENSMUSP00000137243","PF03172","HSR",226411,229303
"ENSMUSP00000136877","PF27091","PRAME_N",6387,7155
"ENSMUSP00000136877","PF27089","PRAME_C",7258,8930
"ENSMUSP00000096850","PF27089","PRAME_C",25938,27209
"ENSMUSP00000136057","PF03402","V1R",94234,95073
"ENSMUSP00000136748","PF03402","V1R",149312,150148
"ENSMUSP00000136605","PF27091","PRAME_N",85060,86036
"ENSMUSP00000136605","PF27089","PRAME_C",83008,84960
"ENSMUSP00000127988","PF27089","PRAME_C",83008,85766
"ENSMUSP00000136208","PF27091","PRAME_N",148856,149644
"ENSMUSP00000136208","PF27089","PRAME_C",146956,148756
"ENSMUSP00000136400","PF27091","PRAME_N",158567,159332
"ENSMUSP00000136400","PF27089","PRAME_C",159435,161312
"ENSMUSP00000095098","PF27091","PRAME_N",5002,5786
"ENSMUSP00000095098","PF27089","PRAME_C",5886,7350
"ENSMUSP00000129755","PF27091","PRAME_N",90533,91320
"ENSMUSP00000129755","PF27089","PRAME_C",91420,93196
"ENSMUSP00000136325","PF27091","PRAME_N",173065,174051
"ENSMUSP00000136325","PF27089","PRAME_C",174151,176119
"ENSMUSP00000135923","PF27089","PRAME_C",315108,317575
"ENSMUSP00000136843","PF27091","PRAME_N",477261,478246
"ENSMUSP00000136843","PF27089","PRAME_C",478346,480316
"ENSMUSP00000136558","PF27091","PRAME_N",562176,562964
"ENSMUSP00000136558","PF27089","PRAME_C",563064,564867
"ENSMUSP00000106205","PF27091","PRAME_N",21446,22233
"ENSMUSP00000106205","PF27089","PRAME_C",19743,21346
"ENSMUSP00000137185","PF27091","PRAME_N",621913,622697
"ENSMUSP00000137185","PF27089","PRAME_C",622797,624261
"ENSMUSP00000136125","PF27091","PRAME_N",31122,31887
"ENSMUSP00000136125","PF27089","PRAME_C",31990,33661
"ENSMUSP00000126681","PF27091","PRAME_N",717830,718617
"ENSMUSP00000126681","PF27089","PRAME_C",718717,720493
"ENSMUSP00000136855","PF27091","PRAME_N",110392,111377
"ENSMUSP00000136855","PF27089","PRAME_C",108333,110292
"ENSMUSP00000136198","PF27091","PRAME_N",806225,807210
"ENSMUSP00000136198","PF27089","PRAME_C",807310,809266
"ENSMUSP00000136565","PF27091","PRAME_N",837379,838369
"ENSMUSP00000136565","PF27089","PRAME_C",838469,840436
"ENSMUSP00000137110","PF27091","PRAME_N",912295,913062
"ENSMUSP00000137110","PF27089","PRAME_C",910319,912192
"ENSMUSP00000135921","PF03172","HSR",108441,110279
"ENSMUSP00000106995","PF03172","HSR",123792,124928
"ENSMUSP00000137276","PF27091","PRAME_N",921957,922745
"ENSMUSP00000137276","PF27089","PRAME_C",922845,924648
"ENSMUSP00000136452","PF03172","HSR",30445,32282
"ENSMUSP00000111594","PF03172","HSR",135395,136519
"ENSMUSP00000136303","PF03172","HSR",32284,47294
"ENSMUSP00000111591","PF03172","HSR",147816,149656
"ENSMUSP00000091219","PF00001","7tm_1",113235,113942
"ENSMUSP00000137421","PF03372","Exo_endo_phos",151343,152002
"ENSMUSP00000140326","PF02513","Spin-Ssty",68550801,68550950
"ENSMUSP00000140326","PF02513","Spin-Ssty",68551044,68551187
"ENSMUSP00000140326","PF02513","Spin-Ssty",68551272,68551409
"ENSMUSP00000137306","PF02513","Spin-Ssty",68550801,68550950
"ENSMUSP00000137306","PF02513","Spin-Ssty",68551044,68551187
"ENSMUSP00000137306","PF02513","Spin-Ssty",68551272,68551409
"ENSMUSP00000140565","PF04803","Cor1",68818070,68821557
"ENSMUSP00000139722","PF04803","Cor1",71725790,71729291
"ENSMUSP00000141119","PF04803","Cor1",73703060,73706550
"ENSMUSP00000140730","PF04803","Cor1",37188970,37192484
"ENSMUSP00000136636","PF02513","Spin-Ssty",37914732,37914881
"ENSMUSP00000136636","PF02513","Spin-Ssty",37914975,37915118
"ENSMUSP00000136636","PF02513","Spin-Ssty",37915203,37915340
"ENSMUSP00000140666","PF04803","Cor1",75229622,75233123
"ENSMUSP00000141004","PF04803","Cor1",75749121,75752612
"ENSMUSP00000140689","PF04803","Cor1",38431611,38435089
"ENSMUSP00000139713","PF02513","Spin-Ssty",77972750,77972899
"ENSMUSP00000139713","PF02513","Spin-Ssty",77972513,77972656
"ENSMUSP00000139713","PF02513","Spin-Ssty",77972291,77972428
"ENSMUSP00000136459","PF02513","Spin-Ssty",77972750,77972899
"ENSMUSP00000136459","PF02513","Spin-Ssty",77972513,77972656
"ENSMUSP00000136459","PF02513","Spin-Ssty",77972291,77972428
"ENSMUSP00000141047","PF02513","Spin-Ssty",78847603,78847752
"ENSMUSP00000141047","PF02513","Spin-Ssty",78847366,78847515
"ENSMUSP00000141047","PF02513","Spin-Ssty",78847144,78847281
"ENSMUSP00000136000","PF02513","Spin-Ssty",78847603,78847752
"ENSMUSP00000136000","PF02513","Spin-Ssty",78847366,78847515
"ENSMUSP00000136000","PF02513","Spin-Ssty",78847144,78847281
"ENSMUSP00000139523","PF04803","Cor1",42505642,42509084
"ENSMUSP00000138074","PF02513","Spin-Ssty",85540403,85540552
"ENSMUSP00000138074","PF02513","Spin-Ssty",85540166,85540309
"ENSMUSP00000138074","PF02513","Spin-Ssty",85539944,85540081
"ENSMUSP00000136905","PF02513","Spin-Ssty",85540403,85540552
"ENSMUSP00000136905","PF02513","Spin-Ssty",85540166,85540309
"ENSMUSP00000136905","PF02513","Spin-Ssty",85539944,85540081
"ENSMUSP00000139858","PF04803","Cor1",86095529,86099018
"ENSMUSP00000140542","PF04803","Cor1",50627343,50630836
"ENSMUSP00000140305","PF04803","Cor1",87584779,87586755
"ENSMUSP00000139491","PF02513","Spin-Ssty",53413145,53413294
"ENSMUSP00000139491","PF02513","Spin-Ssty",53412908,53413057
"ENSMUSP00000139491","PF02513","Spin-Ssty",53412686,53412823
"ENSMUSP00000136937","PF02513","Spin-Ssty",53413145,53413294
"ENSMUSP00000136937","PF02513","Spin-Ssty",53412908,53413057
"ENSMUSP00000136937","PF02513","Spin-Ssty",53412686,53412823
"ENSMUSP00000139649","PF04803","Cor1",53863019,53866524
"ENSMUSP00000136451","PF02513","Spin-Ssty",62471647,62471796
"ENSMUSP00000136451","PF02513","Spin-Ssty",62471410,62471553
"ENSMUSP00000136451","PF02513","Spin-Ssty",62471188,62471325
"ENSMUSP00000140851","PF04803","Cor1",63259479,63262972
"ENSMUSP00000140733","PF04803","Cor1",64504263,64507776
"ENSMUSP00000139614","PF02513","Spin-Ssty",65214327,65214476
"ENSMUSP00000139614","PF02513","Spin-Ssty",65214090,65214233
"ENSMUSP00000139614","PF02513","Spin-Ssty",65213868,65214005
"ENSMUSP00000137639","PF02513","Spin-Ssty",65214327,65214476
"ENSMUSP00000137639","PF02513","Spin-Ssty",65214090,65214233
"ENSMUSP00000137639","PF02513","Spin-Ssty",65213868,65214005
"ENSMUSP00000139870","PF04803","Cor1",65408733,65412240
"ENSMUSP00000140139","PF04803","Cor1",65408733,65412240
"ENSMUSP00000136973","PF04803","Cor1",65408733,65412240
"ENSMUSP00000140403","PF02513","Spin-Ssty",66751670,66751819
"ENSMUSP00000140403","PF02513","Spin-Ssty",66751433,66751582
"ENSMUSP00000140403","PF02513","Spin-Ssty",66751211,66751348
"ENSMUSP00000135934","PF02513","Spin-Ssty",66751670,66751819
"ENSMUSP00000135934","PF02513","Spin-Ssty",66751433,66751582
"ENSMUSP00000135934","PF02513","Spin-Ssty",66751211,66751348
"ENSMUSP00000139505","PF02513","Spin-Ssty",67057626,67057775
"ENSMUSP00000139505","PF02513","Spin-Ssty",67057389,67057538
"ENSMUSP00000139505","PF02513","Spin-Ssty",67057167,67057304
"ENSMUSP00000137417","PF02513","Spin-Ssty",67057626,67057775
"ENSMUSP00000137417","PF02513","Spin-Ssty",67057389,67057538
"ENSMUSP00000137417","PF02513","Spin-Ssty",67057167,67057304
"ENSMUSP00000139975","PF04803","Cor1",68280128,68283607
"ENSMUSP00000140064","PF04803","Cor1",68280128,68283607
"ENSMUSP00000136591","PF04803","Cor1",68280128,68283607
"ENSMUSP00000141418","PF04803","Cor1",22830771,22834260
"ENSMUSP00000140802","PF02513","Spin-Ssty",24411987,24412136
"ENSMUSP00000140802","PF02513","Spin-Ssty",24412230,24412373
"ENSMUSP00000140802","PF02513","Spin-Ssty",24412458,24412595
"ENSMUSP00000137177","PF02513","Spin-Ssty",24411987,24412136
"ENSMUSP00000137177","PF02513","Spin-Ssty",24412230,24412373
"ENSMUSP00000137177","PF02513","Spin-Ssty",24412458,24412595
"ENSMUSP00000139969","PF00076","RRM_1",2935768,2937537
"ENSMUSP00000139527","PF00076","RRM_1",3301671,3303439
"ENSMUSP00000136939","PF00076","RRM_1",3301671,3303439
"ENSMUSP00000139784","PF00076","RRM_1",3333214,3334983
"ENSMUSP00000136819","PF00076","RRM_1",3333214,3334983
"ENSMUSP00000140704","PF00076","RRM_1",3373633,3375401
"ENSMUSP00000129249","PF00076","RRM_1",3373633,3375401
"ENSMUSP00000139659","PF00076","RRM_1",3405270,3407040
"ENSMUSP00000140216","PF00076","RRM_1",3405270,3407040
"ENSMUSP00000137266","PF00076","RRM_1",3405270,3407040
"ENSMUSP00000141183","PF00076","RRM_1",3774832,3776604
"ENSMUSP00000136808","PF00076","RRM_1",3774832,3776604
"ENSMUSP00000140003","PF02513","Spin-Ssty",5045505,5045654
"ENSMUSP00000140003","PF02513","Spin-Ssty",5045745,5045891
"ENSMUSP00000140003","PF02513","Spin-Ssty",5045976,5046113
"ENSMUSP00000136554","PF02513","Spin-Ssty",5045505,5045654
"ENSMUSP00000136554","PF02513","Spin-Ssty",5045745,5045891
"ENSMUSP00000136554","PF02513","Spin-Ssty",5045976,5046113
"ENSMUSP00000140138","PF02513","Spin-Ssty",6268785,6268931
"ENSMUSP00000140138","PF02513","Spin-Ssty",6269022,6269171
"ENSMUSP00000140138","PF02513","Spin-Ssty",6269256,6269393
"ENSMUSP00000136403","PF02513","Spin-Ssty",6268785,6268931
"ENSMUSP00000136403","PF02513","Spin-Ssty",6269022,6269171
"ENSMUSP00000136403","PF02513","Spin-Ssty",6269256,6269393
"ENSMUSP00000141026","PF02513","Spin-Ssty",6916908,6917057
"ENSMUSP00000141026","PF02513","Spin-Ssty",6916671,6916820
"ENSMUSP00000141026","PF02513","Spin-Ssty",6916449,6916586
"ENSMUSP00000135925","PF02513","Spin-Ssty",6916908,6917057
"ENSMUSP00000135925","PF02513","Spin-Ssty",6916671,6916820
"ENSMUSP00000135925","PF02513","Spin-Ssty",6916449,6916586
"ENSMUSP00000140653","PF04803","Cor1",7276293,7279816
"ENSMUSP00000140488","PF02513","Spin-Ssty",7636764,7636913
"ENSMUSP00000140488","PF02513","Spin-Ssty",7636527,7636676
"ENSMUSP00000140488","PF02513","Spin-Ssty",7636305,7636442
"ENSMUSP00000137147","PF02513","Spin-Ssty",7636764,7636913
"ENSMUSP00000137147","PF02513","Spin-Ssty",7636527,7636676
"ENSMUSP00000137147","PF02513","Spin-Ssty",7636305,7636442
"ENSMUSP00000140720","PF04803","Cor1",7745469,7748994
"ENSMUSP00000141109","PF02513","Spin-Ssty",7995441,7995590
"ENSMUSP00000141109","PF02513","Spin-Ssty",7995204,7995347
"ENSMUSP00000141109","PF02513","Spin-Ssty",7994982,7995119
"ENSMUSP00000136231","PF02513","Spin-Ssty",8069784,8069933
"ENSMUSP00000136231","PF02513","Spin-Ssty",8069547,8069696
"ENSMUSP00000136231","PF02513","Spin-Ssty",8069325,8069462
"ENSMUSP00000136143","PF02513","Spin-Ssty",8069784,8069933
"ENSMUSP00000136143","PF02513","Spin-Ssty",8069547,8069696
"ENSMUSP00000136143","PF02513","Spin-Ssty",8069325,8069462
"ENSMUSP00000140952","PF04803","Cor1",8280419,8283904
"ENSMUSP00000111158","PF02513","Spin-Ssty",8833430,8833579
"ENSMUSP00000111158","PF02513","Spin-Ssty",8833193,8833342
"ENSMUSP00000111158","PF02513","Spin-Ssty",8832971,8833108
"ENSMUSP00000139580","PF02513","Spin-Ssty",10145353,10145499
"ENSMUSP00000139580","PF02513","Spin-Ssty",10145113,10145262
"ENSMUSP00000139580","PF02513","Spin-Ssty",10144891,10145028
"ENSMUSP00000137593","PF02513","Spin-Ssty",10145353,10145499
"ENSMUSP00000137593","PF02513","Spin-Ssty",10145113,10145262
"ENSMUSP00000137593","PF02513","Spin-Ssty",10144891,10145028
"ENSMUSP00000140814","PF02513","Spin-Ssty",10323225,10323371
