Protein_ID,Domain_ID,Domain_Name,Genomic_Start,Genomic_End
ENSP00000479921,PF06229,FRG1,54293,83311
ENSP00000478289,PF07686,V-set,41613,41873
ENSP00000481152,PF07686,V-set,26265,26531
ENSP00000488512,PF27091,PRAME_N,9292,10281
ENSP00000488512,PF27089,PRAME_C,6458,9192
ENSP00000488130,PF00076,RRM_1,29566,29751
ENSP00000487743,PF27091,PRAME_N,40538,41257
ENSP00000487743,PF27089,PRAME_C,41357,43289
ENSP00000488161,PF27091,PRAME_N,63897,64886
ENSP00000488161,PF27089,PRAME_C,61060,63797
ENSP00000488485,PF27091,PRAME_N,76626,77345
ENSP00000488485,PF27089,PRAME_C,74468,76526
ENSP00000347211,PF27091,PRAME_N,99221,99923
ENSP00000347211,PF27089,PRAME_C,100020,101923
ENSP00000488446,PF27091,PRAME_N,99221,99923
ENSP00000488446,PF27089,PRAME_C,100020,101923
ENSP00000487731,PF27091,PRAME_N,123027,124016
ENSP00000487731,PF27089,PRAME_C,120191,122927
ENSP00000488780,PF27091,PRAME_N,123027,124016
ENSP00000488780,PF27089,PRAME_C,120191,122927
ENSP00000488085,PF27091,PRAME_N,206988,207978
ENSP00000488085,PF27089,PRAME_C,204151,206888
ENSP00000488124,PF00076,RRM_1,215716,215901
ENSP00000488003,PF27091,PRAME_N,228055,229050
ENSP00000488003,PF27089,PRAME_C,229150,231889
ENSP00000488324,PF27091,PRAME_N,228055,229050
ENSP00000488324,PF27089,PRAME_C,229150,231889
ENSP00000488742,PF00076,RRM_1,270510,270689
ENSP00000488002,PF27091,PRAME_N,306419,307414
ENSP00000488002,PF27089,PRAME_C,303580,306319
ENSP00000488276,PF00076,RRM_1,319571,319756
ENSP00000488044,PF27091,PRAME_N,329642,330632
ENSP00000488044,PF27089,PRAME_C,330732,333469
ENSP00000492522,PF27091,PRAME_N,353195,353914
ENSP00000492522,PF27089,PRAME_C,351166,353095
ENSP00000491482,PF27089,PRAME_C,351166,352226
ENSP00000488059,PF27091,PRAME_N,379722,380431
ENSP00000488059,PF27089,PRAME_C,377717,379622
ENSP00000488527,PF27091,PRAME_N,413624,414613
ENSP00000488527,PF27089,PRAME_C,414713,417448
ENSP00000488892,PF27091,PRAME_N,437714,438416
ENSP00000488892,PF27089,PRAME_C,435714,437617
ENSP00000488817,PF27091,PRAME_N,437714,438416
ENSP00000488817,PF27089,PRAME_C,435714,437617
ENSP00000488367,PF27091,PRAME_N,437714,438416
ENSP00000488367,PF27089,PRAME_C,435714,437617
ENSP00000491658,PF27091,PRAME_N,460310,461029
ENSP00000491658,PF27089,PRAME_C,461129,463188
ENSP00000459325,PF13853,7tm_4,60700,61518
ENSP00000485881,PF13853,7tm_4,138026,138268
ENSP00000461395,PF13853,7tm_4,7250,8065
ENSP00000458970,PF13853,7tm_4,18330,19145
ENSP00000499886,PF00615,RGS,18381,18731
ENSP00000499886,PF00069,Pkinase,18786,34626
ENSP00000516890,PF00168,C2,22947,29937
ENSP00000516890,PF02845,CUE,11320,11439
ENSP00000516891,PF00168,C2,22947,24645
ENSP00000516891,PF02845,CUE,11320,11439
ENSP00000516892,PF02845,CUE,11320,11439
ENSP00000516893,PF00168,C2,22947,29937
ENSP00000516893,PF02845,CUE,11320,11439
ENSP00000516894,PF00168,C2,22947,24666
ENSP00000516896,PF00168,C2,22947,24666
ENSP00000516897,PF00069,Pkinase,124605,179263
ENSP00000516897,PF21115,UBA_BRSK,179642,179882
ENSP00000516897,PF21122,KA1_BRSK,188773,190919
ENSP00000516898,PF00069,Pkinase,124605,179263
ENSP00000516898,PF21115,UBA_BRSK,179642,179882
ENSP00000516898,PF21122,KA1_BRSK,188773,190919
ENSP00000516900,PF00069,Pkinase,124605,179263
ENSP00000516900,PF21115,UBA_BRSK,179642,179882
ENSP00000516900,PF21122,KA1_BRSK,188773,190919
ENSP00000516899,PF00069,Pkinase,124605,179263
ENSP00000516899,PF21115,UBA_BRSK,179642,179882
ENSP00000516899,PF21122,KA1_BRSK,188773,190919
ENSP00000516901,PF00069,Pkinase,124605,179263
ENSP00000516901,PF21115,UBA_BRSK,179642,179882
ENSP00000516901,PF21122,KA1_BRSK,188773,190919
ENSP00000516902,PF00069,Pkinase,170398,176780
ENSP00000516903,PF00069,Pkinase,170398,177603
ENSP00000516904,PF00069,Pkinase,170398,179263
ENSP00000516904,PF21115,UBA_BRSK,179642,179882
ENSP00000516904,PF21122,KA1_BRSK,188773,190919
ENSP00000516905,PF00069,Pkinase,145899,179263
ENSP00000516905,PF21115,UBA_BRSK,179642,179882
ENSP00000516905,PF21122,KA1_BRSK,188773,190919
ENSP00000516906,PF00069,Pkinase,175068,179560
ENSP00000516908,PF21122,KA1_BRSK,188773,190919
ENSP00000516907,PF21122,KA1_BRSK,188775,190921
ENSP00000516909,PF00581,Rhodanese,299012,305760
ENSP00000516909,PF00782,DSPc,297478,298900
ENSP00000516910,PF00581,Rhodanese,299012,305760
ENSP00000516910,PF00782,DSPc,297478,298900
ENSP00000516915,PF03637,Mob1_phocein,204555,215072
ENSP00000518169,PF03637,Mob1_phocein,204555,215072
ENSP00000498372,PF25010,ARM_UBP24_USP9X-Y,12736212,12773841
ENSP00000498372,PF22900,UCH_UBL1,12778023,12778629
ENSP00000498372,PF00443,UCH,12816189,12840391
ENSP00000498372,PF12030,DUF3517,12842322,12856773
ENSP00000342812,PF25010,ARM_UBP24_USP9X-Y,12736212,12773841
ENSP00000342812,PF22900,UCH_UBL1,12778023,12778629
ENSP00000342812,PF00443,UCH,12816189,12840391
ENSP00000342812,PF12030,DUF3517,12842322,12856773
ENSP00000406876,PF12030,DUF3517,12847129,12856774
ENSP00000516917,PF00956,NAP,225482,226686
ENSP00000516918,PF00956,NAP,225518,226534
ENSP00000516919,PF00956,NAP,225482,226686
ENSP00000516920,PF00956,NAP,205161,206374
ENSP00000516921,PF00956,NAP,205206,206377
ENSP00000516922,PF00956,NAP,205161,206377
ENSP00000516923,PF00956,NAP,489203,490419
ENSP00000354722,PF01176,eIF-1a,20579685,20588047
ENSP00000372222,PF01176,eIF-1a,20579685,20582693
ENSP00000406407,PF00956,NAP,9528283,9529493
ENSP00000397151,PF00956,NAP,9528283,9529493
ENSP00000403304,PF00956,NAP,9467358,9468568
ENSP00000389324,PF00956,NAP,9467358,9468568
ENSP00000372099,PF00076,RRM_1,21886707,21892486
ENSP00000372127,PF00076,RRM_1,21888782,21892486
ENSP00000372127,PF08081,RBM1CTR,21884440,21886584
ENSP00000399181,PF00076,RRM_1,21888782,21892486
ENSP00000399181,PF08081,RBM1CTR,21884440,21886584
ENSP00000491819,PF13853,7tm_4,23224,24045
ENSP00000518199,PF13853,7tm_4,74578,75390
ENSP00000340971,PF00447,HSF_DNA-bind,18731856,18773381
ENSP00000372303,PF00447,HSF_DNA-bind,18770260,18773381
ENSP00000306549,PF00447,HSF_DNA-bind,18772559,18773381
ENSP00000322408,PF02375,JmjN,19744391,19744492
ENSP00000322408,PF01388,ARID,19741345,19741842
ENSP00000322408,PF00628,PHD,19732593,19732727
ENSP00000322408,PF02373,JmjC,19716611,19721212
ENSP00000322408,PF21323,KDM5_C-hel,19716315,19716601
ENSP00000322408,PF02928,zf-C5HC2,19715706,19715947
ENSP00000322408,PF08429,PLU-1,19708244,19715669
ENSP00000444293,PF02375,JmjN,19744391,19744492
ENSP00000444293,PF01388,ARID,19741345,19741842
ENSP00000444293,PF00628,PHD,19732593,19732727
ENSP00000444293,PF02373,JmjC,19716611,19721212
ENSP00000444293,PF21323,KDM5_C-hel,19716315,19716601
ENSP00000444293,PF02928,zf-C5HC2,19715706,19715947
ENSP00000444293,PF08429,PLU-1,19708244,19715669
ENSP00000372256,PF02375,JmjN,19744391,19744492
ENSP00000372256,PF00628,PHD,19732593,19732727
ENSP00000372256,PF02373,JmjC,19716611,19721212
ENSP00000372256,PF21323,KDM5_C-hel,19716315,19716601
ENSP00000372256,PF02928,zf-C5HC2,19715706,19715947
ENSP00000372256,PF08429,PLU-1,19708244,19715669
ENSP00000398543,PF02375,JmjN,19744391,19744492
ENSP00000398543,PF01388,ARID,19741345,19741488
ENSP00000398543,PF00628,PHD,19732593,19732727
ENSP00000398543,PF02373,JmjC,19716611,19721212
ENSP00000398543,PF21323,KDM5_C-hel,19716315,19716601
ENSP00000398543,PF02928,zf-C5HC2,19715706,19715947
ENSP00000398543,PF08429,PLU-1,19708244,19715669
ENSP00000389433,PF08429,PLU-1,19708069,19708949
ENSP00000389433,PF00628,PHD,19707444,19707623
ENSP00000416377,PF02375,JmjN,19744391,19744492
ENSP00000416377,PF01388,ARID,19741345,19741842
ENSP00000416377,PF00628,PHD,19732593,19732727
ENSP00000495699,PF03006,HlyIII,120124,128144
ENSP00000493870,PF08473,VGCC_alpha2,143258,182944
ENSP00000495256,PF08399,VWA_N,229203,252094
ENSP00000495256,PF13768,VWA_3,225137,228489
ENSP00000495256,PF08473,VGCC_alpha2,135883,198249
ENSP00000494451,PF08399,VWA_N,229203,252094
ENSP00000494451,PF13768,VWA_3,225137,228489
ENSP00000496774,PF08473,VGCC_alpha2,135883,153811
ENSP00000494474,PF08399,VWA_N,229203,252094
ENSP00000494474,PF13768,VWA_3,225137,228489
ENSP00000494474,PF08473,VGCC_alpha2,135883,198249
ENSP00000493907,PF08473,VGCC_alpha2,143257,153847
ENSP00000493490,PF08399,VWA_N,229203,252094
ENSP00000493490,PF13768,VWA_3,225137,228489
ENSP00000493490,PF08473,VGCC_alpha2,135883,198249
ENSP00000494302,PF08473,VGCC_alpha2,135883,153847
ENSP00000496204,PF08473,VGCC_alpha2,135882,153861
ENSP00000494395,PF08399,VWA_N,229203,252094
ENSP00000494395,PF13768,VWA_3,225137,228489
ENSP00000494395,PF08473,VGCC_alpha2,137458,198249
ENSP00000494565,PF08399,VWA_N,229203,252094
ENSP00000494565,PF13768,VWA_3,225137,228489
ENSP00000494565,PF08473,VGCC_alpha2,137458,198249
ENSP00000495851,PF08473,VGCC_alpha2,143257,153847
ENSP00000496164,PF08399,VWA_N,228139,252094
ENSP00000496164,PF08473,VGCC_alpha2,152428,198249
ENSP00000496490,PF01462,LRRNT,173126,173212
ENSP00000496490,PF13855,LRR_8,173291,173467
ENSP00000496621,PF01462,LRRNT,173126,173212
ENSP00000496621,PF13855,LRR_8,173291,173467
ENSP00000495412,PF01462,LRRNT,173126,173212
ENSP00000495412,PF13855,LRR_8,173291,173467
ENSP00000493740,PF01462,LRRNT,173126,173212
ENSP00000494900,PF01462,LRRNT,173126,173212
ENSP00000494635,PF06058,DCP1,307837,346536
ENSP00000494635,PF16741,mRNA_decap_C,288359,291280
ENSP00000496333,PF06058,DCP1,335409,346536
ENSP00000494790,PF06058,DCP1,335406,346536
ENSP00000303599,PF00447,HSF_DNA-bind,18547025,18547847
ENSP00000311166,PF00447,HSF_DNA-bind,18547025,18588547
ENSP00000342302,PF00447,HSF_DNA-bind,18547025,18550146
ENSP00000372307,PF00447,HSF_DNA-bind,18547025,18550146
ENSP00000318502,PF05920,Homeobox_KN,3579446,3579565
ENSP00000453750,PF05920,Homeobox_KN,3579446,3579565
ENSP00000307155,PF00076,RRM_1,22177248,22180942
ENSP00000307155,PF08081,RBM1CTR,22172906,22175050
ENSP00000406005,PF00076,RRM_1,22177248,22180942
ENSP00000406005,PF08081,RBM1CTR,22172906,22175050
ENSP00000518352,PF00520,Ion_trans,457688,860955
ENSP00000518352,PF00520,Ion_trans,914599,932677
ENSP00000518352,PF00520,Ion_trans,945553,956798
ENSP00000518352,PF00520,Ion_trans,958753,981822
ENSP00000518352,PF00520,Ion_trans,981826,1013756
ENSP00000518352,PF16905,GPHH,1013784,1017072
ENSP00000518352,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518352,PF16885,CAC1F_C,1033868,1039159
ENSP00000518353,PF00520,Ion_trans,457688,860955
ENSP00000518353,PF00520,Ion_trans,914599,932677
ENSP00000518353,PF00520,Ion_trans,944024,956798
ENSP00000518353,PF00520,Ion_trans,958753,1013756
ENSP00000518353,PF16905,GPHH,1013784,1017072
ENSP00000518353,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518353,PF16885,CAC1F_C,1033868,1039159
ENSP00000518362,PF00520,Ion_trans,457688,860955
ENSP00000518362,PF00520,Ion_trans,914599,932677
ENSP00000518362,PF00520,Ion_trans,944024,956798
ENSP00000518362,PF00520,Ion_trans,958753,1013756
ENSP00000518362,PF16905,GPHH,1013784,1017072
ENSP00000518362,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518362,PF16885,CAC1F_C,1033868,1039159
ENSP00000518363,PF00520,Ion_trans,457688,860955
ENSP00000518363,PF00520,Ion_trans,914599,932677
ENSP00000518363,PF00520,Ion_trans,944024,956798
ENSP00000518363,PF00520,Ion_trans,958753,1013756
ENSP00000518363,PF16905,GPHH,1013784,1017072
ENSP00000518363,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518363,PF16885,CAC1F_C,1033868,1039159
ENSP00000518364,PF00520,Ion_trans,457688,860955
ENSP00000518364,PF00520,Ion_trans,914599,932677
ENSP00000518364,PF00520,Ion_trans,944024,956798
ENSP00000518364,PF00520,Ion_trans,958753,1013756
ENSP00000518364,PF16905,GPHH,1013784,1017072
ENSP00000518364,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518364,PF16885,CAC1F_C,1033868,1039159
ENSP00000518365,PF00520,Ion_trans,457688,860955
ENSP00000518365,PF00520,Ion_trans,914599,932677
ENSP00000518365,PF00520,Ion_trans,944024,956798
ENSP00000518365,PF00520,Ion_trans,958753,1013756
ENSP00000518365,PF16905,GPHH,1013784,1017072
ENSP00000518365,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518365,PF16885,CAC1F_C,1033868,1039159
ENSP00000493743,PF00520,Ion_trans,457688,860955
ENSP00000493743,PF00520,Ion_trans,914599,932677
ENSP00000493743,PF00520,Ion_trans,944024,956798
ENSP00000493743,PF00520,Ion_trans,958753,1013756
ENSP00000493743,PF16905,GPHH,1013784,1017072
ENSP00000493743,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000493743,PF16885,CAC1F_C,1033868,1039159
ENSP00000518304,PF00520,Ion_trans,457688,860955
ENSP00000518304,PF00520,Ion_trans,914599,932677
ENSP00000518304,PF00520,Ion_trans,944024,956798
ENSP00000518304,PF00520,Ion_trans,958753,1013756
ENSP00000518304,PF16905,GPHH,1013784,1017072
ENSP00000518304,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518304,PF16885,CAC1F_C,1033868,1039159
ENSP00000494109,PF00520,Ion_trans,457688,860955
ENSP00000494109,PF00520,Ion_trans,914599,932677
ENSP00000494109,PF00520,Ion_trans,944024,956798
ENSP00000494109,PF00520,Ion_trans,958753,1013756
ENSP00000494109,PF16905,GPHH,1013784,1017072
ENSP00000494109,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494109,PF16885,CAC1F_C,1033868,1039159
ENSP00000494095,PF00520,Ion_trans,457688,860955
ENSP00000494095,PF00520,Ion_trans,914599,932677
ENSP00000494095,PF00520,Ion_trans,945553,956798
ENSP00000494095,PF00520,Ion_trans,958753,981822
ENSP00000494095,PF00520,Ion_trans,981826,1013756
ENSP00000494095,PF16905,GPHH,1013784,1017072
ENSP00000494095,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494095,PF16885,CAC1F_C,1033868,1039159
ENSP00000494058,PF00520,Ion_trans,457688,860955
ENSP00000494058,PF00520,Ion_trans,914599,932677
ENSP00000494058,PF00520,Ion_trans,944024,956798
ENSP00000494058,PF00520,Ion_trans,958753,1013756
ENSP00000494058,PF16905,GPHH,1013784,1017072
ENSP00000494058,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494058,PF16885,CAC1F_C,1033868,1039159
ENSP00000494765,PF00520,Ion_trans,457688,860955
ENSP00000494765,PF00520,Ion_trans,914599,932677
ENSP00000494765,PF00520,Ion_trans,944024,956798
ENSP00000494765,PF00520,Ion_trans,958753,1013756
ENSP00000494765,PF16905,GPHH,1013784,1017072
ENSP00000494765,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494765,PF16885,CAC1F_C,1033868,1039159
ENSP00000493781,PF00520,Ion_trans,457688,860955
ENSP00000493781,PF00520,Ion_trans,914599,932677
ENSP00000493781,PF00520,Ion_trans,944024,956798
ENSP00000493781,PF00520,Ion_trans,958753,1013756
ENSP00000493781,PF16905,GPHH,1013784,1017072
ENSP00000493781,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000493781,PF16885,CAC1F_C,1033868,1039159
ENSP00000495321,PF00520,Ion_trans,457688,860955
ENSP00000495321,PF00520,Ion_trans,914599,932677
ENSP00000495321,PF00520,Ion_trans,944024,956798
ENSP00000495321,PF00520,Ion_trans,958753,1013756
ENSP00000495321,PF16905,GPHH,1013784,1017072
ENSP00000495321,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000495321,PF16885,CAC1F_C,1033868,1039159
ENSP00000518366,PF00520,Ion_trans,457688,860955
ENSP00000518366,PF00520,Ion_trans,914599,932677
ENSP00000518366,PF00520,Ion_trans,944024,956798
ENSP00000518366,PF00520,Ion_trans,958753,1013756
ENSP00000518366,PF16905,GPHH,1013784,1017072
ENSP00000518366,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518366,PF16885,CAC1F_C,1033868,1039159
ENSP00000494149,PF00520,Ion_trans,457688,860955
ENSP00000494149,PF00520,Ion_trans,914599,932677
ENSP00000494149,PF00520,Ion_trans,944024,956798
ENSP00000494149,PF00520,Ion_trans,958753,1013756
ENSP00000494149,PF16905,GPHH,1013784,1017072
ENSP00000494149,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494149,PF16885,CAC1F_C,1033868,1039159
ENSP00000518305,PF00520,Ion_trans,457688,860955
ENSP00000518305,PF00520,Ion_trans,914599,932677
ENSP00000518305,PF00520,Ion_trans,944024,956798
ENSP00000518305,PF00520,Ion_trans,958753,1013756
ENSP00000518305,PF16905,GPHH,1013784,1017072
ENSP00000518305,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518305,PF16885,CAC1F_C,1033868,1039159
ENSP00000496400,PF00520,Ion_trans,457688,841499
ENSP00000518367,PF00520,Ion_trans,457688,860955
ENSP00000518367,PF00520,Ion_trans,914599,932677
ENSP00000518367,PF00520,Ion_trans,944024,956798
ENSP00000518367,PF00520,Ion_trans,958753,1013756
ENSP00000518367,PF16905,GPHH,1013784,1017072
ENSP00000518367,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000518367,PF16885,CAC1F_C,1033868,1039159
ENSP00000494999,PF00520,Ion_trans,457688,860955
ENSP00000494999,PF00520,Ion_trans,914599,932677
ENSP00000494999,PF00520,Ion_trans,944024,956798
ENSP00000494999,PF00520,Ion_trans,958753,1013756
ENSP00000494999,PF16905,GPHH,1013784,1017072
ENSP00000494999,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494999,PF16885,CAC1F_C,1033868,1039159
ENSP00000496049,PF00520,Ion_trans,457688,860955
ENSP00000496049,PF00520,Ion_trans,914599,932677
ENSP00000496049,PF00520,Ion_trans,944024,956798
ENSP00000496049,PF00520,Ion_trans,958753,1013756
ENSP00000496049,PF16905,GPHH,1013784,1017072
ENSP00000496049,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000496049,PF16885,CAC1F_C,1033868,1039159
ENSP00000496458,PF00520,Ion_trans,457688,860955
ENSP00000496458,PF00520,Ion_trans,914599,932677
ENSP00000496458,PF00520,Ion_trans,944024,956798
ENSP00000496458,PF00520,Ion_trans,958753,1013756
ENSP00000496458,PF16905,GPHH,1013784,1017072
ENSP00000496458,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000496458,PF16885,CAC1F_C,1033868,1039159
ENSP00000495576,PF00520,Ion_trans,457688,860955
ENSP00000495576,PF00520,Ion_trans,914599,932677
ENSP00000495576,PF00520,Ion_trans,944024,956798
ENSP00000495576,PF00520,Ion_trans,958753,1013756
ENSP00000495576,PF16905,GPHH,1013784,1017072
ENSP00000495576,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000495576,PF16885,CAC1F_C,1033868,1039159
ENSP00000494782,PF00520,Ion_trans,457688,860955
ENSP00000494782,PF00520,Ion_trans,914599,932677
ENSP00000494782,PF00520,Ion_trans,944024,956798
ENSP00000494782,PF00520,Ion_trans,958753,981822
ENSP00000494782,PF00520,Ion_trans,981826,1013756
ENSP00000494782,PF16905,GPHH,1013784,1017072
ENSP00000494782,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494782,PF16885,CAC1F_C,1033868,1039159
ENSP00000496749,PF00520,Ion_trans,457688,860955
ENSP00000496749,PF00520,Ion_trans,914599,932677
ENSP00000496749,PF00520,Ion_trans,944024,956798
ENSP00000496749,PF00520,Ion_trans,958753,1013756
ENSP00000496749,PF16905,GPHH,1013784,1017072
ENSP00000496749,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000496749,PF16885,CAC1F_C,1033868,1039159
ENSP00000494420,PF00520,Ion_trans,457688,860955
ENSP00000494420,PF00520,Ion_trans,914599,932677
ENSP00000494420,PF00520,Ion_trans,945553,956798
ENSP00000494420,PF00520,Ion_trans,958753,1013756
ENSP00000494420,PF16905,GPHH,1013784,1017072
ENSP00000494420,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494420,PF16885,CAC1F_C,1033868,1039159
ENSP00000496681,PF00520,Ion_trans,457688,860955
ENSP00000496681,PF00520,Ion_trans,914599,932677
ENSP00000496681,PF00520,Ion_trans,944024,956798
ENSP00000496681,PF00520,Ion_trans,958753,981822
ENSP00000496681,PF00520,Ion_trans,981826,1013756
ENSP00000496681,PF16905,GPHH,1013784,1017072
ENSP00000496681,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000496681,PF16885,CAC1F_C,1033868,1039159
ENSP00000494018,PF00520,Ion_trans,457688,860955
ENSP00000494018,PF00520,Ion_trans,914599,932677
ENSP00000494018,PF00520,Ion_trans,944024,956798
ENSP00000494018,PF00520,Ion_trans,958753,1013756
ENSP00000494018,PF16905,GPHH,1013784,1017072
ENSP00000494018,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000494018,PF16885,CAC1F_C,1033868,1039159
ENSP00000493890,PF00520,Ion_trans,457688,860955
ENSP00000493890,PF00520,Ion_trans,914599,932677
ENSP00000493890,PF00520,Ion_trans,944024,956798
ENSP00000493890,PF00520,Ion_trans,958753,1013756
ENSP00000493890,PF16905,GPHH,1013784,1017072
ENSP00000493890,PF08763,Ca_chan_IQ,1017100,1025280
ENSP00000493890,PF16885,CAC1F_C,1033868,1039159
ENSP00000493573,PF00520,Ion_trans,457688,860955
ENSP00000493573,PF00520,Ion_trans,914599,932677
ENSP00000493573,PF00520,Ion_trans,944024,956798
